Util,NLP,APM,Network,DB,Interpreter,Error.Handling,Logging,Lang,Data.Structure,DevOps,i18n,Setup,Logic,Microservices,Test,Search,IO,UI,Parser,Security,Big.Data,Event.Handling,App,Multimedia,corpus
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,[fancyzones editor] crash fix       this crash could appear occasionally due to memory leaks in the editor inspected the code and removed leaks so the crash is not reproducible anymore  :    :  i was able to reproduce the bug when opened editor above a game in fullscreen mode as it was described in the issue editor crashed approximately one out of ten timeserror in the event viewer:```application: fancyzoneseditorexecoreclr version: 47002126205net core version: 3116description: the process was terminated due to an unhandled exceptionexception info: systemcomponentmodelwin32exception (1400): invalid window handle   at mswin32managedwndproctrackerhookupdefwindowproc(intptr hwnd)   at mswin32managedwndproctrackeronappdomainprocessexit()   at mswin32managedwndproctrackermanagedwndproctrackershutdownlisteneronshutdown(object target object sender eventargs e)   at msinternalshutdownlistenerhandleshutdown(object sender eventargs e)   at systemappcontextonprocessexit()``````faulting application name: fancyzoneseditorexe version: 0010 time stamp: 0x609c77fefaulting module name: kernelbasedll version: 100183621714 time stamp: 0x62b4f97eexception code: 0xe0434352fault offset: 0x0000000000043fe9faulting process id: 0x427cfaulting application start time: 0x01d79839329e26a8faulting application path: c:\repo\powertoys\x64\debug\modules\fancyzones\fancyzoneseditorexefaulting module path: c:\windows\system32\kernelbasedllreport id: aaa11da4-d040-4379-8c6e-fdee031c0c5efaulting package full name: faulting package-relative application id: ```   -     ** #12844-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   when i want to create new layout -> grid grideditorwindow is bigger than usual: ( sure if its because of this pr but this is not present on 043edit: ignore it its present on latest master ||
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,[fancyzoneseditor]: grid editor keyboard control         :  /  :  - ctrl+tab to switch between zones and layout overlay window- tab to focus between grid zones and resizers- while resizer is focused: arrows to move it del to remove it- while zone is focused: (shift)+s to split it horizontally/vertically   -     ** #7105-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   /azp run || <samp>azure pipelines successfully started running 1 pipeline(s)<br></samp> ||
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,[pt run: registry] handle invalid base keys       handle invalid base keys for pt run registry plugin  :  no `systeminvalidoperationexception` in log file with invalid base keys as input  :  - test the following queries:  - `:qwerty`  - `:hkcuuuu`  - `:hkcu>`- `systeminvalidoperationexception` not logged in log file   -     ** #13173-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,[fancyzones editor] fix crash on closing after deleting a custom layout       editor crashed with an exception on closing after deleting selected layout```this exception was originally thrown at this call stack:    fancyzoneseditormainwindowsettingsmodelrestoreselectedmodel(fancyzoneseditormodelslayoutmodel) in mainwindowsettingsmodelcs    fancyzoneseditormainwindowcancellayoutchanges() in mainwindowxamlcs    fancyzoneseditormainwindowonclosing(object systemeventargs) in mainwindowxamlcs    systemwindowswindowonclosing(systemcomponentmodelcanceleventargs)    systemwindowswindowwmclose()    systemwindowswindowwindowfiltermessage(systemintptr int systemintptr systemintptr ref bool)    systemwindowsinterophwndsourcepublichooksfiltermessage(systemintptr int systemintptr systemintptr ref bool)    mswin32hwndwrapperwndproc(systemintptr int systemintptr systemintptr ref bool)    mswin32hwndsubclassdispatchercallbackoperation(object)    systemwindowsthreadingexceptionwrapperinternalrealcall(systemdelegate object int)    ```  :  clean up backup on a layout delete  :  * select custom layout* delete selected layout* close editor   -     ** #13208-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,[fancyzones editor] prevent opening content dialog twice       check if dialog was opened  :    :  open editor double-click on the `create new layout` button verify that it wasnt crashed   -     ** #13578-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,[color picker] open settings    this pr introduces a settings button in color picker to quickly open settings: #7408![cpsettings2]( does someone test / validate:  - make sure to run the latest settings ( runner) from master branch- debug color picker- click on the new settings button   -       #7408-         -        -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[settings deep link support] use modules relative path to powertoysexe       environmentcurrentdirectory is not always reliable as it sometimes pick up modules current directory this way we look for powertoysexe relatively to modules path all modules has same directory structure in install folder and i dont see something will change this structure anytime soon (ie wont brake this relative path)  :    :     -     ** #7408-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,add test case for #13760       add test case corresponds to #13760although the fix is committed in #13606 we should add this test string   :  add `examplecom:443` to test  :  ci will do that :)   -     ** #13760-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,[pt run] if only delayed results available select first       so far if query results were produced only by delayed executed plugins (search plugin is the only delayed plugin atm) none of the results were auto-selected with this change in this case first result in the list is selectedtested with custom build and confirmed by the user that reported the issue check the discussion there  :    :   - create new folder on desktop - open pt run - type new folder - confirm that all of the results are produced by search plugin (path starts with search:) - observe that first result is hovered and hitting enter opens the new folder in explorer   -     ** #14093-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (    
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,add logging for powerrename move call tracer to common/utils/loggeradd logging to both powerrename dll and powerrenameuihostadd powerrename to bugreporttool event viewer collection      logging general powerrename logic not logging any file names to avoid collecting sensitive user data  :    :     -     ** #14181-   ** **   -   ** **  -   ** **  -   ** **  -   ** **  -   ** **     -       -    (     -    (      (   @stefansjfw are unhandled exceptions in code/execution logged too? || > @stefansjfw there is another list for bugreport on compat flags method dont ask me how its called> > see #11561> > @jaimecbernardo can you plz block merging for this pr thanks@htcfreek lets do this one first then: are unhandled exceptions in code/execution logged too?ill go through code and check out what could throw and add logs || now that #14296 is merged we can fix conflicts here review it and unblock/merge this pr || > now that #14296 is merged we can fix conflicts here review it and unblock/merge this prdone lets do another round of review before merging || can try it tomorrow maybe i get logs for #14180 || > can try it tomorrow maybe i get logs for #14180that would be great as i cant repro that one   > > can try it tomorrow maybe i get logs for #14180> > that would be great as i cant repro that one thanks!are there any dev builds i can install without needing to build the installer? || > > > can try it tomorrow maybe i get logs for #14180> > > > > > that would be great as i cant repro that one thanks!> > are there any dev builds i can install without needing to build the installer?no but you can run powerrename directly by setting powerrenameuihost as a startup project if you want to include items to rename  just add path here: || @stefansjfw the log is correctly saved to the log folderthere is a not logged crash i could reproduce the crash in #14180 and there is no exception in log file || > @stefansjfw the log is correctly saved to the log folder there is a not logged crash i could reproduce the crash in #14180 and there is no exception in log filewell i added exception logging where i was expecting them :) this shouldnt have happened there || > > @stefansjfw the log is correctly saved to the log folder there is a not logged crash i could reproduce the crash in #14180 and there is no exception in log file> > well i added exception logging where i was expecting them :) this shouldnt have happened therei am okay with what we have ||
1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,fix uninitialized variables this is basically a recreation of #38 without any stylistic changes only fixing the uninitialized variables  
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,fix filedialog compilation error (gtk+3) 464 oopssorry about that ||
0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,sqlite open bugs if pull request #602 isnt yet reviewed and accepted please review and merge this smaller one firstfix possible memory leaks and crashes when opening of sqlite database failsthere are now exceptions thrown in some new places with messages for the user that might be improved  
1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,restore missing localizations for linux appimage resolves: #13821 ensure install_prefix is set correctly    - the cmake variable install_prefix is now correctly passed into the program2 make audacity portable    - audacity now checks for resources at a location relative to the executable instead of a  location each time works fine with appimage![изображение]( ||
