pr;Util;NLP;APM;Network;DB;Interpreter;Error Handling;Logging;Lang;Data Structure;DevOps;i18n;Setup;Logic;Microservices;ML;Test;Search;IO;UI;Parser;Security;Cloud;Big Data;Event Handling;App;GIS;Title;Body;prIssue;issue;issueTitle;issueBody;issueComments;issueTitleLink;issueBodyLink;issueCommentsLink;isPR;isTrain;commitMessage;Comments
1194;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;reuse pre computed partitiondomainsummary;partitiondomainsummary computation is an expensive operation(250ms for 12k partitions). instead of computing it every time a new instance of tablescannode is created  we can use pre computed partitiondomainsummary value.;;0;reuse pre computed partitiondomainsummary;partitiondomainsummary computation is an expensive operation(250ms for 12k partitions) instead of computing it every time a new instance of tablescannode is created we can use pre computed partitiondomainsummary value;this is an ok workaround but the question is why its so slow to compute 12k partitions is it algorithmic? do the primitives were using have hidden costs that are not being accounted for? || @martint : it doesnt seem to be algorithmic right now it takes o(n lg(n)) time to compute union of ranges on a single column since we need to sort and merge ranges o(n lg(n)) is expected i tried to reduce constant factor by using minheap instead of treemap but didnt see any performance improvement i will look for hidden cost in primitives  || @martint : liststransform returns transformingrandomaccesslist which is view on existing list and every time we have to do get() on list it applies transform function on underlying list element so iteration on tupledomains(which is transformingrandomaccesslist here) was slow after getting rid of transformingrandomaccesslist columnwiseunion computation time goes down from 170ms to 40ms for 6k partitions || whats the effect on performance due to memoization vs the fix to avoid the list transformer view? || we are using memoization 3 out of 4 times so its 4 times faster when we avoid the list transfer view domainsummary computation time goes down from 170ms to 40ms on 6k partitions so its 4 times faster here as well combining both we should see 16x performance gain  || cool ok once you fix the couple of comments i made ship it ||;;;;1;1;reuse pre computed partitiondomainsummary;
1197;1;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;allow setting time zone for hive data;;;0;allow setting time zone for hive data;;;;;;1;1;allow setting time zone for hive data;
1201;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;full type support updated with feedback;this included all code from udt and  full-type-support and has been updated based on feedback from the reviews.;;0;full type support updated with feedback;this included all code from udt and  full-type-support and has been updated based on feedback from the reviews;;;;;1;1;fix timestamp type in hive connector;
1202;1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;1;0;1;0;1;0;0;1;0;1;0;index joins;updated for new type system;;0;index joins;updated for new type system;im done but @martint should review the planner stuff || ;;;;1;1;add unit tests for index joins;
1205;1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;add date_trunc function;;;0;add date_trunc function;;aside from century calculation  postgresql and derivatives say this:```1999  202000  202001  21``` || the problem is presto uses iso chronology to perform all date time calculations and postgres is likely using the gregorianjuliani chronology  the main difference is gj does not have a year zero and numbers years of the century from [1100] where as iso has a year 0 and numbers years in centuries from [099]  the nice thing is i dont think anyone actually ever uses the century field so i just removed it  if we want to add it back in the future we should make the chronology settable in the session first ||;;;;1;1;remove century date time field;
1206;1;0;0;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;1;1;0;1;1;0;1;0;add color type and use it in color functions;;;0;add color type and use it in color functions;;;;;;1;1;add color type and use it in color functions;
"1208;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;explain missing column type bug fix;;;0;explain missing column type bug fix;;""also change the commit message to say """" with missing column types in explain"""" ||  "";;;;1;1; with missing column types in explain;"
1210;1;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;fix regression with varchar partitions in hive;fix the hive connector to return slice objects for the values of varchar partition columns instead of string objects. also fix the hive tests to use slice instead of string.;;0;fix regression with varchar partitions in hive;fix the hive connector to return slice objects for the values of varcharpartition columns instead of string objects also fix the hive tests touse slice instead of string;;;;;1;1;fix regression with varchar partitions in hivefix the hive connector to return slice objects for the values of varcharpartition columns instead of string objects also fix the hive tests touse slice instead of string;
1211;1;0;0;1;1;0;0;0;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;0;1;0;jdbc date time types;;;0;jdbc date time types;;;;;;1;1;add support for interval types to jdbc driver;
1213;1;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;minor fixes;;;0;minor fixes;;;;;;1;1;add check for unsupported hive partition type;
1216;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;spi cleanup;remove unnecessary methods use consistent naming add javadocs to interfaces change recordcursor getstring to getslice returning a slice allow plugins to register new types and blockencodingfactories;;0;spi cleanup;remove unnecessary methodsuse consistent namingadd javadocs to interfaceschange recordcursor getstring to getslice returning a sliceallow plugins to register new types and blockencodingfactories;;;;;1;1;cleanup parsing of the time zonesadd test for time zone key parsingmake timezonekey case insensitivefix handling of utc equivalent time zonesremove gmt0 from zone file since it is utc equivalent and the zone file has not been published yet;
1218;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;fix exchange client leak when queries are abandoned;the query purger in statementresource wasn t calling close() on query objects when purging them from the list of active queries. as a result  abandonded queries would result in statementresource leaking an exchange client;;0;fix exchange client leak when queries are abandoned;the query purger in statementresource wasnt calling close() on query objects when purgingthem from the list of active queries as a result abandonded queries would resultin statementresource leaking an exchange client;;;;;1;1;fix exchange client leak when queries are abandonedthe query purger in statementresource wasnt calling close() on query objects when purgingthem from the list of active queries as a result abandonded queries would resultin statementresource leaking an exchange client;
1223;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;fix implicit coercion of aggregates;;;0;fix implicit coercion of aggregates;;;;;;1;1;fix implicit coercion of aggregation and window functions;
1224;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;pagesserde fixes;;;0;pagesserde fixes;;looks good  please push soon as i have some more fixes for this code id like to get in also ||;;;;1;1;simplify pagesserde;
1226;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;fix a few thread-safety/concurrency issues;;;0;fix a few thread-safety/concurrency issues;;;;;;1;1;merge operator stats atomically;
1227;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;implement tostring for hll;;;0;implement tostring for hll;;;;;;1;1;implement tostring for hll;
1230;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;1;0;1;1;0;1;0;1;0;fix incorrect output from show schemas;there was a bug in the way metadatamanager keeps track and resolves information schema connector registrations that caused the wrong connectormetadata to be picked. as a result  show schemas would display schemas from another catalog.;;0;fix incorrect output from show schemas;there was a bug in the way metadatamanager keeps track and resolves information schemaconnector registrations that caused the wrong connectormetadata to be picked as a resultshow schemas would display schemas from another catalog;;;;;1;1;fix incorrect output from show schemasthere was a bug in the way metadatamanager keeps track and resolves information schemaconnector registrations that caused the wrong connectormetadata to be picked as a resultshow schemas would display schemas from another catalog;
1232;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;cleanup serdeutils;;;0;cleanup serdeutils;; btw this is going to conflict with the spi-cleanup pr ||;;;;1;1;cleanup serdeutils;
"1234;1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;fix memory leak in bootstrapfunctionbinder;callsites were being registered in a global bootstrapfunctionbinder but were never removed.  in this implementation  we create one bootrapfunctionbinder per dynamic classloader and load an  isolated  version of the bootstrap class used by invokedynamic calls. when the classloader is garbage-collected (i.e.  the compiled code is no longer needed)  the callsite registrations are collected  too.;;0;fix memory leak in bootstrapfunctionbinder;""callsites were being registered in a global bootstrapfunctionbinder but were never removedin this implementation we create one bootrapfunctionbinder per dynamic classloader and loadan """"isolated"""" version of the bootstrap class used by invokedynamic calls when the classloaderis garbage-collected (ie the compiled code is no longer needed) the callsite registrationsare collected too"";;;;;1;1;""fix memory leak in bootstrapfunctionbindercallsites were being registered in a global bootstrapfunctionbinder but were never removedin this implementation we create one bootrapfunctionbinder per dynamic classloader and loadan """"isolated"""" version of the bootstrap class used by invokedynamic calls when the classloaderis garbage-collected (ie the compiled code is no longer needed) the callsite registrationsare collected too"";"
1236;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;use valuesnode instead of dual table for planning queries w/o from;;;0;use valuesnode instead of dual table for planning queries w/o from;;very nice! ship it ||;;;;1;1;use valuesnode instead of dual table for planning queries w/o from;
1237;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;fix warnings in blockencodingmanager;;;0;fix warnings in blockencodingmanager;;;;;;1;1;fix warnings in blockencodingmanager;
1238;1;0;0;1;1;1;0;0;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;0;1;0;exchange client improvements;;;0;exchange client improvements;;i finished the review but i think we need to find a solution to the timing problem ||;;;;1;1;fail queries after too many exchangeclient errorsa query will fail if errors continue for longer than the minimum duration;
1239;1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;fix memory (estimate) leak and reduce memory usage of group by and distinct;;;0;fix memory (estimate) leak and reduce memory usage of group by and distinct;;;;;;1;1;reduce memory usage of groupbyhashpreviously memory usage was proportional to the size of the input pagesand the number of distinct groups now its only dependent on the numberof distinct groups;
1240;1;0;0;1;1;1;0;0;1;1;1;0;1;1;0;0;0;0;1;0;1;1;1;1;0;1;0;add support for plugins to register new types and blockencodingfactories;;;0;add support for plugins to register new types and blockencodingfactories;;;;;;1;1;add support for plugins to register new types and blockencodingfactories;
1242;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;fix hive client tests using getslice as byte array;;;0;fix hive client tests using getslice as byte array;;;;;;1;1;fix hive client tests using getslice as byte array;
1245;1;0;0;1;1;1;0;0;0;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;provide locale via x-presto-language header;the expected format is as defined by ietf bcp 47 (http://tools.ietf.org/html/bcp47);;0;provide locale via x-presto-language header;the expected format is as defined by ietf bcp 47 (http://toolsietforg/html/bcp47);;;;;1;1;provide locale via x-presto-language headerthe expected format is as defined by ietf bcp 47 (http://toolsietforg/html/bcp47);
1247;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;hive timestamp fixes;;;0;hive timestamp fixes;;;;;;1;1;handle broken timestamp objectinspectors;
1248;1;0;0;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;add hive plugin for cdh 5;;;0;add hive plugin for cdh 5;;i thought we were going to implement this by changing `hiveplugin` constructor to take a var args list of names and then changing the hadoop 2x connector to declare both? || why a separate plugin rather than exporting multiple connectors:- easier to implement- fits with existing `hiveplugin` structure- allows configuring unit tests separately and running them together with hadoop 2x tests when building the whole project- conceptually simpler for users and developers: there is a real module in the source tree and a real plugin directory in the tarballthe main downside is it adds nearly 50mb to the server tarball this could be  by using hard links inside the tarball || ;;;;1;1;add hive plugin for cdh 5;
